symbol,description,Date,Value,src
WGC/GOLD_DAILY_USD,Oro,1985-08-14,326,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-08-13,326.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-08-12,326.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-08-09,321.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-08-08,322.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-08-07,321.15,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-08-06,319.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-08-05,323.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-08-02,320.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-08-01,322.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-31,327.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-30,325.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-29,326.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-26,316.95,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-25,317.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-24,317.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-23,322.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-22,317.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-19,318.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-18,320,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-17,325.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-16,321.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-15,315.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-12,315.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-11,313.55,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-10,314.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-09,314.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-08,309.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-05,311.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-04,310.55,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-03,310.35,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-02,308.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-07-01,313.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-28,317.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-27,315,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-26,316.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-25,315.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-24,314.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-21,313.45,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-20,318.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-19,325.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-18,323.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-17,318.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-14,318.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-13,313.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-12,314.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-11,315,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-10,312,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-07,314.3,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-06,314.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-05,314.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-04,315.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-06-03,318.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-31,314,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-30,314.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-29,312,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-28,311.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-27,314.7,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-24,314.7,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-23,315.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-22,316.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-21,314.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-20,323.3,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-17,322.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-16,320.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-15,322.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-14,326.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-13,321,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-10,314.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-09,315.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-08,312.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-07,313.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-06,312.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-03,312.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-02,313.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-05-01,312.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-30,321.35,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-29,322.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-26,323.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-25,322.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-24,322,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-23,326.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-22,327.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-19,327,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-18,329.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-17,327.35,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-16,330.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-15,334.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-12,329.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-11,332.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-10,327.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-09,323.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-08,316.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-05,316.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-04,316.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-03,321.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-02,318.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-04-01,321.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-29,329.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-28,326.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-27,330.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-26,323.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-25,314.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-22,315.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-21,318.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-20,324,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-19,316.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-18,298.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-15,292.7,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-14,290.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-13,290.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-12,288.45,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-11,291,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-08,291,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-07,289.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-06,287.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-05,287.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-04,288.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-03-01,287.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-28,287.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-27,290.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-26,285.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-25,284.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-22,298.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-21,299.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-20,302.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-19,302.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-18,304.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-15,304,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-14,304.15,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-13,303.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-12,302.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-11,300.15,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-08,299.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-07,301.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-06,302.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-05,302.05,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-04,301.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-02-01,303.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-31,306.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-30,302.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-29,303.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-28,297.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-25,298.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-24,300.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-23,300.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-22,306.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-21,307.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-18,308,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-17,305.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-16,302.7,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-15,301.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-14,299,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-11,304.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-10,303.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-09,300.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-08,302,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-07,298.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-04,303.15,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-03,302.3,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-02,305.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1985-01-01,309,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-31,308.3,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-28,309.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-27,311,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-26,311,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-25,311,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-24,311,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-21,311,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-20,307.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-19,309.3,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-18,309,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-17,315,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-14,322.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-13,324.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-12,324.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-11,326.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-10,326.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-07,327,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-06,330.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-05,329.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-04,332,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-12-03,329.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-30,329,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-29,330.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-28,329,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-27,332.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-26,336.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-23,341.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-22,341.95,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-21,340.3,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-20,342.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-19,343.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-16,345,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-15,343.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-14,345.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-13,350.45,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-12,345.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-09,346.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-08,347.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-07,347.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-06,346.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-05,342.45,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-02,343.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-11-01,333.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-31,333.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-30,335.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-29,336.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-26,337.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-25,338.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-24,340,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-23,340,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-22,338.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-19,339.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-18,339.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-17,340.55,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-16,339.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-15,338.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-12,338.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-11,338.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-10,337.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-09,341,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-08,341.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-05,343.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-04,346.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-03,348.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-02,345.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-10-01,345.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-28,343.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-27,345.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-26,346.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-25,345,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-24,347.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-21,343.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-20,338.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-19,340,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-18,336.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-17,335.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-14,341.45,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-13,336.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-12,338.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-11,340.3,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-10,338.45,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-07,339.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-06,340.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-05,338.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-04,341.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-09-03,344.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-31,348.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-30,347.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-29,350.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-28,349.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-27,350,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-24,350,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-23,351.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-22,345,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-21,346,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-20,349.3,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-17,352,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-16,352.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-15,350.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-14,354,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-13,343.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-10,346.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-09,344.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-08,344.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-07,342,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-06,349.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-03,349.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-02,344,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-08-01,339,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-31,342.35,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-30,338.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-27,335.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-26,344.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-25,341.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-24,338.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-23,335,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-20,342,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-19,350.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-18,345.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-17,347.15,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-16,350.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-13,345,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-12,341.15,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-11,339.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-10,344.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-09,338.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-06,353.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-05,364.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-04,369,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-03,368.35,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-07-02,370,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-29,373.05,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-28,372.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-27,369.32,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-26,369.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-25,369.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-22,374.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-21,370.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-20,370,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-19,370.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-18,367.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-15,368,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-14,375.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-13,374,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-12,375,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-11,382.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-08,386,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-07,392.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-06,391.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-05,393.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-04,391,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-06-01,393.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-31,384.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-30,386.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-29,385.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-28,384.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-25,384.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-24,375.65,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-23,378.55,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-22,379.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-21,380.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-18,375.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-17,376.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-16,375.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-15,373.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-14,372.55,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-11,372.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-10,371.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-09,372.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-08,371.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-07,376.7,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-04,376.7,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-03,378.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-02,377.35,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-05-01,376.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-30,375.8,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-27,379.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-26,379.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-25,382.3,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-24,383.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-23,384.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-20,384.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-19,384.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-18,380.52,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-17,380.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-16,380.1,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-13,379.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-12,381.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-11,384.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-10,381.35,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-09,382.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-06,380.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-05,381.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-04,381.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-03,380.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-04-02,387.2,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-30,388.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-29,390.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-28,385.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-27,388.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-26,387.4,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-23,387.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-22,389.35,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-21,392.35,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-20,393.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-19,393.6,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-16,392.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-15,394.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-14,399.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-13,397.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-12,395.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-09,399.9,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-08,397.25,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-07,398.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-06,402.5,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-05,405.85,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-02,399,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-03-01,392.75,Quandl
WGC/GOLD_DAILY_USD,Oro,1984-02-29,394.25,Quandl
